Marital status,Application mode,Application order,evening attendance,Previous qualification,Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Unemployment rate,Inflation rate,GDP,Output
1,16,1,1,1,1,1,1,10,5,0,0,1,0,0,22,0,11.1,0.6,2.02,Graduate
2,1,1,0,1,1,13,14,10,10,0,0,1,0,0,28,0,7.6,2.6,0.32,Graduate
1,12,1,1,1,1,1,14,5,9,0,0,1,0,0,24,0,10.8,1.4,1.74,Graduate
1,1,2,1,1,1,13,14,8,8,0,0,1,0,0,19,0,10.8,1.4,1.74,Graduate
1,8,1,1,1,1,1,27,4,8,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate
1,8,5,1,1,1,1,14,10,6,0,0,1,1,0,19,0,16.2,0.3,-0.92,Graduate
1,1,1,1,1,1,1,1,6,6,0,0,1,1,1,21,0,10.8,1.4,1.74,Graduate
1,8,1,1,1,1,22,28,10,8,0,0,1,1,1,18,0,12.4,0.5,1.79,Graduate
1,1,1,1,1,1,1,14,10,10,0,0,1,1,1,19,0,12.7,3.7,-1.7,Graduate
1,1,3,1,1,1,1,1,5,8,0,1,1,1,1,18,0,11.1,0.6,2.02,Graduate
1,1,1,1,1,1,22,14,10,10,0,0,1,1,0,20,0,10.8,1.4,1.74,Graduate
1,1,1,1,1,1,13,1,8,4,0,0,1,1,0,18,0,10.8,1.4,1.74,Graduate
1,1,1,1,1,1,1,10,5,5,0,0,1,1,1,20,0,11.1,0.6,2.02,Graduate
1,1,1,1,1,1,1,28,5,6,0,0,1,1,0,19,0,15.5,2.8,-4.06,Graduate
1,12,1,1,1,1,23,27,8,8,0,0,1,1,0,32,0,15.5,2.8,-4.06,Graduate
1,1,1,1,1,1,23,27,10,7,0,0,1,1,1,19,0,10.8,1.4,1.74,Graduate
1,1,4,1,1,1,1,14,10,10,0,0,1,1,0,19,0,16.2,0.3,-0.92,Graduate
1,14,1,1,1,1,2,29,3,6,0,0,1,1,0,37,0,12.4,0.5,1.79,Graduate
1,1,3,1,1,1,28,3,15,21,0,1,1,1,0,19,0,8.9,1.4,3.51,Graduate
1,8,1,1,1,1,1,14,5,9,0,0,1,1,1,19,0,12.4,0.5,1.79,Graduate
1,1,1,1,1,14,1,1,10,8,0,0,0,0,0,19,1,8.9,1.4,3.51,Graduate
1,8,1,1,1,1,13,28,10,10,0,0,1,1,1,19,0,12.7,3.7,-1.7,Graduate
1,1,1,1,1,1,13,14,8,10,0,0,1,0,1,19,0,12.7,3.7,-1.7,Graduate
1,8,1,1,1,1,22,1,10,6,0,0,1,0,1,20,0,12.7,3.7,-1.7,Graduate
1,1,1,1,1,1,22,1,10,10,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,1,1,23,14,10,11,0,0,1,0,0,18,0,15.5,2.8,-4.06,Graduate
1,1,1,1,1,1,1,14,5,10,0,0,1,0,0,24,0,12.7,3.7,-1.7,Graduate
1,13,1,1,1,1,3,27,3,7,0,0,1,0,0,25,0,7.6,2.6,0.32,Graduate
1,8,1,1,1,1,2,3,3,3,0,0,1,0,0,20,0,9.4,-0.8,-3.12,Graduate
1,8,2,1,1,1,13,27,6,10,0,0,1,0,0,18,0,10.8,1.4,1.74,Graduate
1,1,1,1,1,1,1,14,6,11,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
1,1,1,1,1,1,3,1,3,10,0,0,1,0,0,20,0,11.1,0.6,2.02,Graduate
1,1,5,1,1,1,23,14,10,7,0,0,1,0,0,20,0,12.7,3.7,-1.7,Graduate
1,1,3,1,1,1,1,1,5,9,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
1,1,1,1,1,1,3,1,5,5,0,0,1,0,0,18,0,12.4,0.5,1.79,Graduate
1,1,2,1,1,1,4,14,3,6,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
1,1,4,1,1,1,1,14,5,6,0,0,1,0,0,19,0,8.9,1.4,3.51,Graduate
1,8,4,1,1,1,13,27,5,9,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
1,8,1,1,1,1,3,3,3,4,0,0,1,0,0,19,0,9.4,-0.8,-3.12,Graduate
1,1,3,1,1,1,1,28,10,12,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate
1,1,2,1,1,1,23,28,5,10,0,0,1,1,0,19,0,7.6,2.6,0.32,Graduate
1,1,1,1,1,1,3,14,4,10,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate
1,8,1,1,1,1,13,14,2,2,0,0,1,1,0,18,0,16.2,0.3,-0.92,Graduate
1,1,3,1,1,1,1,3,6,3,0,0,1,1,0,19,0,12.7,3.7,-1.7,Graduate
1,1,6,1,1,1,23,14,4,4,0,0,1,1,0,18,0,12.4,0.5,1.79,Graduate
1,8,6,1,1,1,23,1,10,11,0,0,1,0,0,18,0,11.1,0.6,2.02,Graduate
1,1,1,1,1,1,1,1,10,10,0,0,1,0,0,19,0,12.7,3.7,-1.7,Graduate
1,12,2,0,1,1,22,27,10,10,0,0,1,0,0,29,0,12.4,0.5,1.79,Graduate
1,1,1,1,1,1,13,14,10,8,0,0,1,0,1,18,0,15.5,2.8,-4.06,Graduate
1,12,1,1,1,1,23,28,10,10,0,0,1,0,0,24,0,10.8,1.4,1.74,Graduate
1,12,1,0,1,1,23,28,6,8,0,0,1,0,0,27,0,11.1,0.6,2.02,Graduate
1,1,4,1,1,1,23,1,10,11,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
1,1,2,1,1,1,13,27,10,11,0,0,1,0,1,18,0,11.1,0.6,2.02,Graduate
1,12,1,1,1,1,23,28,8,10,1,0,1,0,1,26,0,16.2,0.3,-0.92,Graduate
1,1,1,1,1,1,22,14,10,10,0,0,1,0,1,22,0,9.4,-0.8,-3.12,Graduate
1,8,3,1,1,1,1,1,5,11,0,0,1,1,1,19,0,15.5,2.8,-4.06,Graduate
1,1,4,1,1,1,22,27,8,8,0,0,1,1,1,18,0,12.7,3.7,-1.7,Graduate
1,1,1,1,1,1,1,14,5,5,0,0,1,1,0,18,0,15.5,2.8,-4.06,Graduate
2,14,1,0,1,1,22,27,5,2,0,0,1,1,0,38,0,13.9,-0.3,0.79,Graduate
1,1,1,1,1,1,22,14,10,5,0,0,1,1,1,20,0,10.8,1.4,1.74,Graduate
1,1,1,1,1,1,3,28,4,6,0,0,1,0,0,18,0,9.4,-0.8,-3.12,Graduate
1,14,2,1,1,1,23,28,10,6,0,0,1,0,0,23,0,7.6,2.6,0.32,Graduate
1,1,1,1,1,1,1,1,10,10,0,0,1,0,1,20,0,16.2,0.3,-0.92,Graduate
1,1,6,1,1,1,1,1,6,5,0,0,1,1,0,19,0,15.5,2.8,-4.06,Graduate
1,1,1,1,1,1,22,27,8,5,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Graduate
1,5,1,1,1,9,23,27,6,10,0,0,1,0,0,22,1,12.7,3.7,-1.7,Graduate
5,4,1,0,2,1,22,27,7,7,0,0,1,0,0,46,0,8.9,1.4,3.51,Graduate
2,13,1,1,2,1,22,27,10,10,0,0,1,0,1,32,0,9.4,-0.8,-3.12,Graduate
5,13,1,1,2,1,22,27,5,10,0,0,1,0,0,32,0,10.8,1.4,1.74,Graduate
1,12,1,0,2,1,22,27,6,8,0,0,1,0,0,39,0,12.7,3.7,-1.7,Graduate
2,14,1,1,2,1,22,27,7,7,0,0,1,1,0,38,0,16.2,0.3,-0.92,Graduate
1,16,1,0,2,1,13,28,10,11,0,0,1,1,0,42,0,11.1,0.6,2.02,Graduate
1,12,1,1,3,1,2,2,2,2,0,0,1,0,0,29,0,12.7,3.7,-1.7,Graduate
2,4,1,1,3,1,1,4,4,11,0,0,1,0,0,45,0,12.4,0.5,1.79,Graduate
1,4,1,1,3,1,13,28,6,4,0,0,1,0,0,23,0,9.4,-0.8,-3.12,Graduate
1,12,1,1,3,1,3,3,2,3,0,0,1,0,0,35,0,16.2,0.3,-0.92,Graduate
1,12,1,0,3,1,22,27,10,10,0,0,1,0,0,28,0,10.8,1.4,1.74,Graduate
1,12,1,1,3,1,13,1,5,9,0,0,1,0,0,24,0,10.8,1.4,1.74,Graduate
1,8,2,1,3,1,22,27,8,9,0,0,1,0,1,20,0,9.4,-0.8,-3.12,Graduate
2,12,1,0,3,1,13,14,10,8,0,0,1,0,0,26,0,10.8,1.4,1.74,Graduate
4,4,1,1,3,1,22,28,10,8,0,0,1,1,0,51,0,13.9,-0.3,0.79,Graduate
1,4,1,1,3,1,22,28,8,8,0,0,1,0,0,27,0,9.4,-0.8,-3.12,Graduate
2,4,1,1,3,1,22,27,8,8,0,0,1,0,0,32,0,13.9,-0.3,0.79,Graduate
2,4,1,1,3,1,22,27,29,43,0,0,1,0,0,31,0,12.7,3.7,-1.7,Graduate
1,12,1,1,3,1,3,27,3,11,0,0,1,0,0,28,0,15.5,2.8,-4.06,Graduate
1,4,1,1,3,1,23,28,2,10,0,0,1,0,0,27,0,10.8,1.4,1.74,Graduate
1,4,1,1,3,1,13,28,5,11,0,0,1,0,0,23,0,7.6,2.6,0.32,Graduate
1,1,5,1,3,1,1,28,10,4,0,1,1,0,0,18,0,10.8,1.4,1.74,Graduate
1,4,1,1,3,1,1,14,5,2,0,0,1,1,0,27,0,15.5,2.8,-4.06,Graduate
1,4,1,0,3,1,22,27,10,10,0,0,1,1,0,27,0,7.6,2.6,0.32,Graduate
1,14,2,0,3,1,19,24,1,1,0,0,1,1,0,31,0,7.6,2.6,0.32,Graduate
1,4,1,1,3,1,22,27,5,5,0,0,1,0,0,25,0,10.8,1.4,1.74,Graduate
2,12,1,1,3,1,3,14,5,7,0,0,1,1,0,32,0,16.2,0.3,-0.92,Graduate
1,4,1,1,3,1,22,14,10,9,0,0,1,0,0,21,0,10.8,1.4,1.74,Graduate
1,14,1,0,3,1,7,7,12,12,0,0,1,0,0,26,0,7.6,2.6,0.32,Graduate
1,4,1,1,3,1,22,27,8,8,0,0,1,0,0,27,0,12.7,3.7,-1.7,Graduate
1,4,0,1,3,1,1,27,5,10,0,0,1,0,0,23,0,15.5,2.8,-4.06,Graduate
2,4,1,0,3,1,22,24,1,1,0,0,1,0,0,30,0,7.6,2.6,0.32,Graduate
1,1,1,1,3,1,3,3,3,3,0,0,1,0,0,22,0,11.1,0.6,2.02,Graduate
1,4,1,1,3,1,22,27,7,7,0,0,1,0,0,54,0,15.5,2.8,-4.06,Graduate
2,4,1,0,3,1,22,27,10,10,0,0,1,0,0,39,0,16.2,0.3,-0.92,Graduate
4,12,1,0,3,1,22,27,10,10,0,0,1,0,1,43,0,9.4,-0.8,-3.12,Graduate
2,12,1,0,3,1,22,27,10,10,0,0,1,0,0,38,0,13.9,-0.3,0.79,Graduate
2,1,1,0,3,1,1,3,5,10,0,0,1,0,0,23,0,9.4,-0.8,-3.12,Graduate
5,14,1,0,3,1,3,3,2,2,0,0,1,0,0,41,0,16.2,0.3,-0.92,Graduate
1,4,1,1,3,1,13,14,5,6,0,1,0,0,0,25,0,10.8,1.4,1.74,Graduate
5,12,1,1,3,1,22,28,10,10,0,0,1,0,0,27,0,12.7,3.7,-1.7,Graduate
1,12,1,1,3,1,2,3,5,8,0,0,1,0,0,25,0,13.9,-0.3,0.79,Graduate
1,4,1,1,3,1,3,3,7,3,0,0,1,1,0,29,0,13.9,-0.3,0.79,Graduate
2,14,1,1,3,1,23,27,10,4,0,0,1,0,0,33,0,9.4,-0.8,-3.12,Graduate
1,4,1,0,3,1,13,27,6,4,0,0,1,0,0,32,0,12.7,3.7,-1.7,Graduate
1,4,1,1,3,1,22,27,10,10,0,0,1,0,0,36,0,16.2,0.3,-0.92,Graduate
1,4,1,1,3,1,1,27,10,6,0,0,1,0,0,30,0,10.8,1.4,1.74,Graduate
1,4,1,0,3,1,3,14,3,4,0,0,1,0,0,28,0,16.2,0.3,-0.92,Graduate
2,4,1,1,3,1,22,14,5,6,0,0,1,0,0,38,0,16.2,0.3,-0.92,Graduate
1,14,1,0,3,1,22,27,10,10,0,0,1,0,0,37,0,12.7,3.7,-1.7,Graduate
2,14,1,0,3,1,22,27,10,10,0,0,1,0,0,41,0,12.7,3.7,-1.7,Graduate
2,12,1,1,3,1,1,1,5,7,0,0,1,1,0,32,0,13.9,-0.3,0.79,Graduate
2,4,1,0,3,1,13,28,4,8,0,0,1,0,0,32,0,10.8,1.4,1.74,Graduate
1,4,1,1,4,1,1,1,5,7,0,0,1,1,0,28,0,16.2,0.3,-0.92,Graduate
1,4,1,1,4,1,3,1,3,5,0,0,1,0,0,31,0,15.5,2.8,-4.06,Graduate
1,14,1,0,4,1,3,3,3,2,0,0,1,1,0,26,0,13.9,-0.3,0.79,Graduate
1,14,1,1,6,1,1,27,10,10,0,0,1,0,0,19,0,7.6,2.6,0.32,Graduate
1,1,6,1,6,1,1,1,10,10,0,0,1,1,0,22,0,10.8,1.4,1.74,Graduate
1,13,1,1,6,1,19,24,1,1,0,0,1,0,0,34,0,7.6,2.6,0.32,Graduate
1,13,4,1,6,1,1,14,3,10,0,0,1,0,1,18,0,7.6,2.6,0.32,Graduate
1,13,1,1,6,1,22,1,10,5,0,0,1,0,0,21,0,7.6,2.6,0.32,Graduate
1,14,4,1,6,1,22,27,10,10,0,0,1,0,0,20,0,7.6,2.6,0.32,Graduate
1,14,2,1,6,1,1,14,5,11,0,0,1,1,0,22,0,7.6,2.6,0.32,Graduate
1,14,4,1,6,1,23,27,6,10,0,0,1,0,1,19,0,7.6,2.6,0.32,Graduate
1,14,1,0,8,1,19,24,1,1,0,0,1,0,0,30,0,7.6,2.6,0.32,Graduate
4,12,1,1,9,1,22,27,10,7,0,0,1,0,0,43,0,15.5,2.8,-4.06,Graduate
2,12,1,1,9,1,1,1,5,5,0,0,1,0,0,24,0,7.6,2.6,0.32,Graduate
1,12,1,1,9,1,22,27,10,10,0,0,1,1,0,47,0,10.8,1.4,1.74,Graduate
1,12,1,1,9,1,1,1,10,10,0,0,1,1,0,52,0,9.4,-0.8,-3.12,Graduate
2,12,1,0,9,1,22,27,10,10,0,0,1,1,0,52,0,7.6,2.6,0.32,Graduate
2,12,1,0,9,1,22,27,8,10,0,0,1,0,0,42,0,10.8,1.4,1.74,Graduate
2,12,1,1,9,1,22,27,8,8,0,0,1,1,0,36,0,7.6,2.6,0.32,Graduate
1,12,1,0,9,1,22,28,6,6,0,0,1,1,0,33,0,10.8,1.4,1.74,Graduate
2,12,1,0,9,1,22,27,10,2,0,0,1,0,0,46,0,11.1,0.6,2.02,Graduate
1,12,1,1,9,1,1,27,4,6,0,0,1,1,1,25,0,15.5,2.8,-4.06,Graduate
2,12,1,0,9,1,19,24,1,1,0,0,1,0,0,44,0,7.6,2.6,0.32,Graduate
2,14,1,1,9,1,22,27,10,10,0,0,1,0,0,34,0,7.6,2.6,0.32,Graduate
1,14,1,0,9,1,19,24,1,13,0,0,1,0,0,29,0,7.6,2.6,0.32,Graduate
1,12,1,0,11,1,19,1,12,3,0,0,1,0,0,32,0,7.6,2.6,0.32,Graduate
2,12,1,0,12,1,22,27,10,8,0,1,1,1,0,50,0,16.2,0.3,-0.92,Graduate
1,12,1,1,12,1,23,27,10,10,0,0,1,0,0,24,0,13.9,-0.3,0.79,Graduate
2,12,1,1,12,1,22,27,10,10,0,0,1,0,0,36,0,7.6,2.6,0.32,Graduate
1,12,1,1,12,1,3,1,4,6,0,1,1,0,0,24,0,12.4,0.5,1.79,Graduate
1,12,1,1,12,1,1,5,5,4,0,0,1,0,0,24,0,12.7,3.7,-1.7,Graduate
4,12,1,1,12,1,22,27,10,10,0,0,1,1,0,49,0,15.5,2.8,-4.06,Graduate
2,12,1,1,12,1,2,1,3,10,0,0,1,1,0,44,0,10.8,1.4,1.74,Graduate
2,14,3,0,12,1,22,27,10,10,0,0,1,1,0,41,0,9.4,-0.8,-3.12,Graduate
4,12,1,0,12,1,22,27,10,4,0,0,1,0,1,29,0,10.8,1.4,1.74,Graduate
1,12,1,1,12,1,23,28,10,9,0,0,1,1,0,24,0,7.6,2.6,0.32,Graduate
1,12,1,0,12,1,22,27,10,10,0,0,1,0,0,41,0,7.6,2.6,0.32,Graduate
2,12,1,0,12,1,22,27,5,9,0,0,1,0,0,32,0,9.4,-0.8,-3.12,Graduate
4,12,1,1,12,1,23,1,10,5,0,0,1,0,1,35,0,9.4,-0.8,-3.12,Graduate
2,12,1,0,12,1,1,14,2,6,0,1,1,0,1,33,0,9.4,-0.8,-3.12,Graduate
1,12,1,1,12,1,13,14,5,10,0,0,1,0,1,24,0,8.9,1.4,3.51,Graduate
2,12,1,1,12,1,22,28,10,10,0,0,1,0,0,31,0,12.4,0.5,1.79,Graduate
4,12,1,1,12,1,22,27,10,2,0,0,1,0,0,39,0,10.8,1.4,1.74,Graduate
1,12,1,1,12,1,22,27,10,8,0,0,1,0,1,26,0,7.6,2.6,0.32,Graduate
1,12,1,1,12,1,13,1,6,9,0,0,1,1,1,24,0,11.1,0.6,2.02,Graduate
2,12,1,1,12,1,22,28,10,10,0,0,1,1,0,53,0,9.4,-0.8,-3.12,Graduate
1,12,1,1,12,1,13,27,10,5,0,0,1,0,1,25,0,9.4,-0.8,-3.12,Graduate
2,12,1,1,12,1,22,27,7,7,0,1,1,1,1,49,0,10.8,1.4,1.74,Graduate
2,12,1,0,12,1,22,27,10,7,0,0,1,1,0,41,0,12.7,3.7,-1.7,Graduate
2,12,1,0,12,1,22,27,7,7,0,0,1,1,0,49,0,12.4,0.5,1.79,Graduate
2,12,1,1,12,1,22,14,10,11,0,0,1,1,0,53,0,16.2,0.3,-0.92,Graduate
1,12,1,1,12,1,22,27,1,1,0,0,1,1,0,28,0,7.6,2.6,0.32,Graduate
4,14,1,1,12,1,19,24,1,1,0,0,1,1,0,30,0,7.6,2.6,0.32,Graduate
1,12,1,1,12,1,22,27,10,10,0,0,1,0,0,60,0,13.9,-0.3,0.79,Graduate
2,12,1,0,12,1,22,27,10,10,0,0,1,0,0,47,0,7.6,2.6,0.32,Graduate
4,12,1,0,12,1,22,27,10,8,0,0,1,0,1,47,0,12.4,0.5,1.79,Graduate
2,12,1,0,12,1,19,24,1,1,0,0,1,0,0,46,0,7.6,2.6,0.32,Graduate
1,12,1,1,12,1,13,14,26,35,0,1,0,0,1,24,0,11.1,0.6,2.02,Graduate
2,12,1,1,12,1,22,14,10,5,0,1,1,0,0,29,0,11.1,0.6,2.02,Graduate
1,12,1,1,12,1,22,27,10,8,0,0,1,1,0,35,0,15.5,2.8,-4.06,Graduate
1,12,2,1,12,1,22,27,4,8,0,0,1,0,0,24,0,13.9,-0.3,0.79,Graduate
2,12,1,0,12,1,23,14,1,11,0,1,0,0,0,25,0,7.6,2.6,0.32,Graduate
1,12,1,0,12,1,13,14,22,27,0,1,1,0,1,39,0,11.1,0.6,2.02,Graduate
1,12,1,0,12,1,19,24,1,1,0,0,1,0,0,55,0,7.6,2.6,0.32,Graduate
1,12,1,0,12,1,23,14,10,11,0,1,1,1,1,34,0,16.2,0.3,-0.92,Graduate
4,12,2,1,12,1,13,14,5,7,0,0,1,0,1,37,0,10.8,1.4,1.74,Graduate
2,12,2,1,12,1,13,14,10,6,0,0,1,1,0,39,0,12.4,0.5,1.79,Graduate
1,12,1,0,12,1,22,27,10,8,0,0,1,0,1,32,0,12.7,3.7,-1.7,Graduate
4,12,1,0,12,1,22,27,10,10,0,0,1,0,1,39,0,11.1,0.6,2.02,Graduate
2,12,2,0,12,1,22,27,5,8,0,1,1,0,0,37,0,7.6,2.6,0.32,Graduate
2,12,1,1,12,1,22,27,10,10,0,0,1,0,1,32,0,13.9,-0.3,0.79,Graduate
1,12,1,0,13,1,23,27,5,9,0,0,1,1,0,29,0,11.1,0.6,2.02,Graduate
2,12,1,1,13,1,22,27,10,8,0,0,1,1,0,57,0,9.4,-0.8,-3.12,Graduate
2,12,1,1,13,1,22,27,10,4,0,0,1,1,0,37,0,13.9,-0.3,0.79,Graduate
1,15,1,0,14,1,1,14,10,10,0,0,1,0,1,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,13,1,10,10,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,13,27,10,10,0,0,1,1,0,23,0,8.9,1.4,3.51,Graduate
1,15,1,1,14,1,22,27,10,10,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,23,28,6,11,0,1,1,0,0,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,22,28,5,9,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,13,27,7,7,0,1,1,0,1,19,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,23,27,8,8,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate
1,15,1,0,14,1,22,27,8,8,0,0,1,0,1,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,23,27,5,7,0,0,1,0,1,22,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,4,4,3,3,0,0,1,1,0,25,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,13,28,4,10,0,0,1,1,0,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,14,5,11,0,0,1,1,1,21,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,22,1,10,5,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
1,15,1,0,14,1,22,28,7,7,0,0,1,0,0,23,0,11.1,0.6,2.02,Graduate
1,15,1,1,14,1,23,28,7,10,0,0,1,0,1,19,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,1,3,5,3,0,0,1,0,0,21,0,15.5,2.8,-4.06,Graduate
1,16,1,1,14,1,23,28,6,8,0,0,1,0,1,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,14,1,1,5,7,0,1,1,0,1,23,1,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,28,10,2,0,0,1,1,0,22,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,2,1,5,7,0,0,1,1,0,21,0,13.9,-0.3,0.79,Graduate
2,15,1,0,14,1,1,1,6,6,0,0,1,1,0,37,0,12.4,0.5,1.79,Graduate
1,13,1,1,14,1,1,1,5,8,0,0,1,0,0,26,0,15.5,2.8,-4.06,Graduate
1,14,1,1,14,1,13,27,6,10,0,0,1,0,1,21,0,15.5,2.8,-4.06,Graduate
2,15,1,1,14,1,22,28,10,5,0,0,1,0,0,43,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,1,14,5,9,0,0,1,1,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,4,1,3,9,0,0,1,1,0,21,0,8.9,1.4,3.51,Graduate
1,15,2,1,14,1,3,14,5,10,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,13,1,5,10,0,0,1,0,0,21,0,11.1,0.6,2.02,Graduate
1,15,1,1,14,1,3,3,3,3,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,13,14,9,9,0,0,1,0,1,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,23,28,7,7,0,0,1,0,0,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,22,28,10,10,0,1,1,0,1,19,0,15.5,2.8,-4.06,Graduate
1,15,1,0,14,1,13,27,8,7,0,0,1,0,0,22,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,23,27,10,10,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate
1,13,1,1,14,1,13,3,10,2,0,0,1,0,0,21,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,3,3,3,3,0,1,1,1,0,20,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,13,1,10,10,0,0,1,1,0,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,10,27,4,10,0,1,1,0,1,22,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,14,5,5,0,0,1,1,0,25,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,23,28,10,9,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,1,28,5,5,0,0,1,1,1,20,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,13,28,7,7,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,2,14,4,9,0,0,1,1,0,21,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,3,3,3,11,0,0,1,1,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,27,5,9,0,0,1,0,1,20,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,1,14,29,15,0,0,1,0,0,20,0,13.9,-0.3,0.79,Graduate
1,14,1,1,14,1,23,27,7,7,0,0,1,0,1,21,0,10.8,1.4,1.74,Graduate
1,15,1,1,14,1,1,14,4,4,0,0,1,0,0,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,3,3,3,3,0,0,1,0,0,22,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,22,14,10,11,0,0,1,0,0,22,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,1,1,10,4,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,14,5,5,0,0,1,0,0,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,13,14,10,8,0,1,1,1,0,21,0,12.4,0.5,1.79,Graduate
1,14,1,1,14,1,2,1,2,3,0,0,1,1,0,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,22,27,7,7,0,0,1,1,0,22,0,10.8,1.4,1.74,Graduate
1,15,1,1,14,1,2,1,4,7,0,0,1,1,0,22,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,13,28,5,1,0,0,1,1,0,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,13,14,6,6,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,3,5,4,2,2,0,0,1,0,0,20,1,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,22,28,10,7,0,0,1,0,1,20,0,16.2,0.3,-0.92,Graduate
2,15,1,1,14,1,22,27,30,43,0,0,1,0,0,27,0,9.4,-0.8,-3.12,Graduate
1,15,1,1,14,1,13,14,10,10,0,0,1,0,0,23,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,23,28,10,7,0,0,1,0,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,3,3,5,3,0,0,1,0,0,19,0,13.9,-0.3,0.79,Graduate
1,15,1,0,14,1,1,3,5,7,0,1,1,0,0,20,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,1,1,5,11,0,0,1,0,0,19,0,16.2,0.3,-0.92,Graduate
1,15,1,1,14,1,13,1,10,4,0,0,1,0,1,20,0,11.1,0.6,2.02,Graduate
1,15,1,0,14,1,1,27,10,8,0,0,1,0,1,21,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,23,28,7,7,0,0,1,0,0,21,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,22,28,10,8,0,0,1,0,1,19,0,15.5,2.8,-4.06,Graduate
1,15,1,1,14,1,1,3,10,7,0,0,1,1,1,21,0,13.9,-0.3,0.79,Graduate
1,15,1,1,14,1,1,1,10,10,0,0,1,1,1,22,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,13,28,7,8,0,0,1,1,0,19,0,12.4,0.5,1.79,Graduate
1,15,1,1,14,1,23,28,5,2,0,0,1,1,0,20,0,16.2,0.3,-0.92,Graduate
